"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.2","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","6.65","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","5","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","3.7","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","2.7","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","2","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","1.45","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","37.4","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","30.2","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","24.1","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","19.1","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","14.9","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","11.5","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","8.8","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","106.6","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","91.95","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","78.55","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","66.35","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","55.45","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","45.8","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","231.15","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","211.9","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","192.9","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","174.3","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","156.25","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","138.85","0","0","0","0","0","1142.5"
"APOLLOHOSP","14-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","0.75","0","0","0","0","0","1142.5"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","1.2","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","133.35","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","0.6","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.4","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.3","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.2","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","7.7","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","5.8","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","4.3","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","3.15","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","2.3","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","1.65","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","42.45","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","34.45","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","27.6","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","21.85","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","17.15","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","13.3","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","10.2","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","116.95","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","101.55","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","87.2","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","74.1","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","62.25","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","51.7","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","244.65","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","225.2","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","205.95","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","187","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","168.5","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","150.6","0","0","0","0","0","1156.45"
"APOLLOHOSP","15-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","0.85","0","0","0","0","0","1156.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","224.7","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","205.4","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","186.4","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","167.8","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","149.75","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","132.4","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","115.9","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","100.35","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","85.95","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","72.8","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","60.9","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","50.35","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","41.1","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","33.15","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","26.4","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","20.8","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","16.2","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","12.45","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","9.45","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","7.1","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","5.25","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","3.85","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","2.8","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","2","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","1.45","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","1","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","0.7","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","0.5","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","0.35","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.25","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.15","0","0","0","0","0","1136.45"
"APOLLOHOSP","16-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.1","0","0","0","0","0","1136.45"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","0.15","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","135.5","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","1.25","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","0.85","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","0.6","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","0.4","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","0.3","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.2","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","9","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","6.65","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","4.9","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","3.55","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","2.5","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","1.8","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","41.4","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","33.15","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","26.25","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","20.45","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","15.8","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","12","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","118.6","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","102.65","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","87.8","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","74.15","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","61.85","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","50.95","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","229.05","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","209.6","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","190.4","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","171.55","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","153.2","0","0","0","0","0","1141.2"
"APOLLOHOSP","17-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.1","0","0","0","0","0","1141.2"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","2.2","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","208.9","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","1.25","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","10.1","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","8","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","6.25","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","4.85","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","3.75","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","2.9","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","35.8","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","29.6","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","24.3","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","19.7","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","15.9","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","12.75","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","95.1","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","82.5","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","70.95","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","60.55","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","51.25","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","43","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","190.55","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","172.75","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","155.55","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","139.1","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","123.5","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","108.85","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","285.6","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","266.1","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","246.75","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","227.65","0","0","0","0","0","1198.3"
"APOLLOHOSP","20-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","1.65","0","0","0","0","0","1198.3"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","1.3","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","166.8","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.7","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","6.75","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","5.2","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","4","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","3.05","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","2.3","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","1.75","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","26.5","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","21.6","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","17.35","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","13.85","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","10.95","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","8.6","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","66.15","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","56.05","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","47.1","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","39.25","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","32.4","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","149.65","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","133.3","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","117.8","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","103.25","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","89.8","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","77.4","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","260.1","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","240.75","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","960","0","0","0","254.5","0","221.65","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","980","0","0","0","238.1","0","202.9","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1000","0","0","0","222.2","0","184.6","0","0","0","0","0","1172.7"
"APOLLOHOSP","21-May-2019","27-Jun-2019","CE","1520","0","0","0","16.55","0","1","0","0","0","0","0","1172.7"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1500","0","0","0","18.75","0","0.85","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1020","0","0","0","206.85","0","156.9","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1540","0","0","0","14.6","0","0.45","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1380","0","0","0","38.15","0","4.9","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1400","0","0","0","34.05","0","3.7","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1420","0","0","0","30.25","0","2.8","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1440","0","0","0","26.9","0","2.05","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1460","0","0","0","23.9","0","1.55","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1480","0","0","0","21.15","0","1.15","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1280","0","0","0","65.45","0","17.35","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1300","0","0","0","58.95","0","13.7","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1320","0","0","0","53","0","10.75","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1340","0","0","0","47.55","0","8.35","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1360","0","0","0","42.65","0","6.4","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1160","0","0","0","117","0","58.4","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1180","0","0","0","106.8","0","48.85","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1200","0","0","0","97.3","0","40.5","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1220","0","0","0","88.4","0","33.2","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1240","0","0","0","80.15","0","27","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1260","0","0","0","72.5","0","21.8","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1040","0","0","0","192.15","0","139.9","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1060","0","0","0","178","0","123.7","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1080","0","0","0","164.4","0","108.5","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1100","0","0","0","151.55","0","94.2","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1120","0","0","0","139.35","0","81.1","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","1140","0","0","0","127.85","0","69.15","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","920","0","0","0","288.7","0","250.15","0","0","0","0","0","1162.95"
"APOLLOHOSP","22-May-2019","27-Jun-2019","CE","940","0","0","0","271.4","0","230.75","0","0","0","0","0","1162.95"
